OrderID,CustomerID,OrderDate,Amount,Status,ShippingMethod
7701,1603,2023-06-17,379.05,Cancelled,Overnight
7702,2952,2020-12-16,324.69,Delivered,Express
7703,9965,2021-06-24,438.6,Delivered,Overnight
7704,1311,2022-08-23,152.87,Shipped,Standard
7705,7968,2023-08-28,161.77,Cancelled,Standard
7706,6247,2022-08-19,371.19,Cancelled,Standard
7707,159,2023-02-05,148.58,Cancelled,Standard
7708,3779,2022-04-10,241.94,Delivered,Standard
7709,1587,2020-01-30,269.67,Delivered,Express
7710,378,2020-11-04,341.21,Cancelled,Standard
7711,3296,2020-02-15,185.3,Shipped,Standard
7712,8906,2023-10-14,432.0,Pending,Standard
7713,8930,2020-05-16,213.12,Delivered,Overnight
7714,2501,2022-02-13,39.86,Delivered,Express
7715,1864,2023-12-25,52.16,Pending,Standard
7716,7889,2021-07-09,486.36,Cancelled,Standard
7717,492,2023-06-28,318.58,Shipped,Express
7718,8114,2021-03-08,255.65,Shipped,Overnight
7719,7502,2022-04-26,437.45,Cancelled,Standard
7720,9722,2020-07-25,364.1,Delivered,Overnight
7721,7411,2021-03-21,107.07,Cancelled,Express
7722,7732,2022-12-18,23.5,Delivered,Standard
7723,946,2023-05-14,491.42,Shipped,Express
7724,8894,2020-11-26,322.02,Delivered,Standard
7725,2485,2021-08-18,249.0,Shipped,Standard
7726,2756,2021-06-08,473.43,Shipped,Standard
7727,7629,2022-01-18,197.22,Shipped,Standard
7728,7818,2023-03-27,366.83,Delivered,Express
7729,3034,2023-02-01,341.65,Cancelled,Standard
7730,390,2020-12-24,344.97,Shipped,Overnight
7731,7835,2022-05-01,345.02,Cancelled,Standard
7732,9436,2023-10-20,25.01,Pending,Express
7733,3348,2021-07-08,415.66,Pending,Overnight
7734,12,2023-04-17,463.02,Shipped,Standard
7735,9709,2020-12-23,235.69,Pending,Express
7736,1621,2023-07-11,289.03,Shipped,Express
7737,9950,2022-01-24,175.86,Delivered,Standard
7738,8241,2021-07-02,396.83,Delivered,Overnight
7739,9908,2023-10-08,373.57,Delivered,Express
7740,6154,2023-10-19,374.48,Cancelled,Express
7741,8179,2023-06-27,372.76,Shipped,Overnight
7742,8453,2023-02-17,124.9,Shipped,Standard
7743,8512,2023-04-30,74.01,Cancelled,Standard
7744,1928,2022-03-17,169.16,Cancelled,Standard
7745,6814,2022-12-21,296.18,Pending,Standard
7746,2833,2023-05-18,211.77,Pending,Overnight
7747,6979,2020-02-21,139.64,Delivered,Express
7748,4117,2020-11-08,30.7,Cancelled,Standard
7749,16,2023-07-26,78.14,Cancelled,Express
7750,3867,2021-01-22,70.56,Cancelled,Express
7751,2346,2023-05-10,479.19,Shipped,Overnight
7752,9133,2020-05-18,393.84,Pending,Express
7753,8451,2020-01-19,78.92,Cancelled,Standard
7754,1064,2020-11-16,244.26,Delivered,Express
7755,276,2020-04-04,334.15,Shipped,Standard
7756,2567,2020-05-09,481.3,Cancelled,Standard
7757,4923,2023-02-02,149.1,Pending,Standard
7758,1931,2022-08-02,146.74,Cancelled,Express
7759,3583,2023-05-05,292.76,Pending,Overnight
7760,1332,2020-09-16,431.54,Pending,Express
7761,8067,2022-09-13,154.22,Pending,Overnight
7762,9749,2022-11-28,80.4,Delivered,Overnight
7763,480,2022-03-27,147.74,Delivered,Overnight
7764,4510,2023-02-28,235.55,Pending,Express
7765,3047,2020-06-02,192.78,Shipped,Overnight
7766,1489,2021-07-06,433.38,Cancelled,Overnight
7767,8153,2023-09-06,472.61,Shipped,Overnight
7768,2093,2020-05-01,201.66,Shipped,Standard
7769,830,2022-01-26,415.24,Cancelled,Overnight
7770,7656,2023-03-13,52.93,Delivered,Standard
7771,2701,2023-04-24,285.78,Shipped,Overnight
7772,8336,2021-06-30,419.22,Shipped,Express
7773,4931,2023-05-19,220.94,Cancelled,Standard
7774,2805,2021-02-03,88.85,Shipped,Overnight
7775,7991,2022-11-22,156.36,Shipped,Express
7776,6337,2023-03-28,256.12,Delivered,Standard
7777,8976,2021-02-09,424.88,Shipped,Express
7778,6017,2020-12-29,379.33,Pending,Overnight
7779,4274,2022-09-06,60.12,Delivered,Overnight
7780,6462,2020-06-11,282.16,Cancelled,Overnight
7781,7559,2022-02-02,438.73,Cancelled,Overnight
7782,2199,2021-07-04,297.01,Cancelled,Standard
7783,8803,2020-05-10,51.17,Shipped,Standard
7784,8733,2023-01-24,415.1,Cancelled,Standard
7785,7376,2021-10-14,455.25,Pending,Overnight
7786,7890,2022-10-04,206.81,Delivered,Overnight
7787,413,2020-09-26,168.87,Pending,Express
7788,7257,2022-06-22,280.81,Cancelled,Express
7789,5869,2023-10-22,492.36,Shipped,Standard
7790,9976,2022-02-25,421.98,Shipped,Overnight
7791,5378,2020-12-30,409.31,Cancelled,Overnight
7792,9920,2023-12-28,112.71,Cancelled,Express
7793,5728,2021-09-02,449.68,Cancelled,Standard
7794,1428,2022-12-20,286.85,Shipped,Overnight
7795,3511,2022-07-20,460.1,Pending,Express
7796,1638,2023-09-08,332.82,Delivered,Standard
7797,4577,2021-08-11,420.4,Cancelled,Standard
7798,8372,2020-07-26,99.45,Pending,Standard
7799,3397,2020-12-13,359.13,Pending,Express
7800,4678,2020-02-14,143.48,Pending,Overnight
7801,5526,2020-12-12,101.07,Cancelled,Express
7802,7123,2021-12-14,295.51,Shipped,Overnight
7803,1643,2021-10-08,309.32,Pending,Overnight
7804,1295,2021-01-03,255.5,Pending,Overnight
7805,9775,2021-06-17,62.74,Pending,Standard
7806,3537,2020-12-23,137.48,Delivered,Overnight
7807,7788,2021-05-09,133.02,Pending,Standard
7808,8556,2022-06-23,170.58,Pending,Express
7809,2117,2020-02-29,321.47,Shipped,Overnight
7810,2562,2020-10-24,230.23,Pending,Express
7811,6040,2020-02-28,484.82,Pending,Express
7812,7401,2023-12-18,27.61,Cancelled,Overnight
7813,7869,2020-08-18,123.63,Shipped,Overnight
7814,6266,2022-03-07,295.24,Pending,Standard
7815,2543,2021-03-23,442.08,Pending,Overnight
7816,6721,2021-09-04,36.28,Delivered,Standard
7817,4021,2021-01-02,444.13,Delivered,Standard
7818,884,2021-07-07,263.49,Pending,Overnight
7819,1173,2022-11-18,397.03,Delivered,Overnight
7820,9977,2022-09-14,475.35,Pending,Overnight
7821,7039,2020-10-03,123.39,Cancelled,Standard
7822,5596,2021-08-31,302.2,Delivered,Standard
7823,4675,2021-12-03,444.16,Cancelled,Standard
7824,7739,2023-11-03,425.32,Pending,Standard
7825,8305,2022-04-10,270.06,Delivered,Standard
7826,6689,2020-02-07,475.76,Pending,Overnight
7827,6543,2023-05-15,360.05,Shipped,Standard
7828,8984,2020-10-15,271.57,Cancelled,Overnight
7829,1316,2022-09-01,47.79,Shipped,Standard
7830,3234,2023-06-02,253.91,Cancelled,Standard
7831,51,2021-03-27,222.51,Pending,Overnight
7832,144,2020-01-28,166.52,Delivered,Express
7833,3688,2021-12-02,472.59,Shipped,Express
7834,5802,2022-01-26,464.34,Delivered,Standard
7835,5253,2020-11-29,181.9,Delivered,Overnight
7836,5619,2023-10-28,229.17,Shipped,Express
7837,4486,2021-07-14,380.87,Shipped,Express
7838,7338,2023-08-17,420.83,Delivered,Overnight
7839,8152,2020-07-22,72.84,Pending,Express
7840,8117,2021-01-13,255.58,Shipped,Standard
7841,3731,2022-06-20,458.96,Pending,Standard
7842,8941,2023-02-12,339.0,Pending,Standard
7843,9067,2022-11-09,280.62,Shipped,Express
7844,2945,2022-10-04,364.66,Pending,Overnight
7845,4804,2022-06-30,337.49,Cancelled,Overnight
7846,1209,2021-01-30,472.28,Pending,Standard
7847,3734,2022-12-11,458.07,Pending,Standard
7848,214,2023-04-24,210.93,Pending,Standard
7849,6567,2020-12-18,35.37,Delivered,Standard
7850,1819,2023-02-11,179.68,Pending,Express
7851,3495,2021-05-28,117.39,Pending,Standard
7852,486,2021-06-29,83.15,Pending,Express
7853,7545,2020-10-08,446.21,Pending,Standard
7854,3016,2021-11-03,360.77,Delivered,Overnight
7855,3480,2023-04-08,35.64,Delivered,Express
7856,6930,2021-08-28,461.48,Delivered,Overnight
7857,6415,2022-01-29,453.44,Shipped,Overnight
7858,5217,2023-09-06,475.71,Shipped,Overnight
7859,4938,2020-12-31,418.34,Delivered,Standard
7860,3119,2021-06-03,57.86,Shipped,Overnight
7861,664,2020-04-19,318.94,Delivered,Overnight
7862,1024,2022-06-24,59.88,Pending,Overnight
7863,6317,2022-08-10,362.43,Delivered,Express
7864,4443,2021-11-10,114.56,Delivered,Standard
7865,237,2022-08-16,469.19,Shipped,Overnight
7866,6687,2020-11-19,468.4,Delivered,Standard
7867,3344,2020-01-12,305.41,Cancelled,Express
7868,6551,2022-11-12,381.28,Pending,Standard
7869,2126,2023-03-30,431.91,Delivered,Overnight
7870,7959,2020-09-20,206.79,Delivered,Standard
7871,3218,2021-01-14,298.01,Delivered,Standard
7872,1956,2020-03-20,104.49,Delivered,Standard
7873,6156,2023-07-18,493.04,Shipped,Standard
7874,7928,2021-02-28,466.11,Shipped,Standard
7875,229,2021-09-07,252.04,Cancelled,Express
7876,4939,2021-03-11,285.6,Shipped,Overnight
7877,5061,2022-07-10,229.61,Cancelled,Standard
7878,6816,2023-01-06,20.8,Cancelled,Standard
7879,2887,2022-03-05,130.4,Delivered,Overnight
7880,6875,2023-02-08,68.79,Cancelled,Overnight
7881,7606,2022-09-17,174.99,Pending,Overnight
7882,2820,2021-03-27,133.39,Shipped,Overnight
7883,2990,2023-12-08,385.59,Cancelled,Standard
7884,9279,2020-09-16,262.3,Pending,Overnight
7885,7139,2022-04-01,412.16,Shipped,Express
7886,1994,2023-10-06,325.13,Pending,Standard
7887,3046,2021-12-08,334.99,Delivered,Express
7888,6194,2022-05-01,440.6,Delivered,Overnight
7889,3306,2023-04-22,426.65,Shipped,Express
7890,1993,2021-10-19,50.38,Cancelled,Standard
7891,3600,2020-06-23,297.61,Pending,Standard
7892,3588,2021-12-12,218.28,Delivered,Standard
7893,1306,2023-11-10,307.83,Cancelled,Standard
7894,6364,2021-08-07,434.07,Delivered,Express
7895,5468,2023-07-19,25.78,Delivered,Standard
7896,4460,2020-07-04,25.26,Cancelled,Standard
7897,5088,2021-10-13,50.03,Shipped,Standard
7898,920,2020-06-15,439.94,Cancelled,Overnight
7899,8234,2020-05-22,189.67,Pending,Express
7900,1283,2021-05-07,198.19,Shipped,Overnight
7901,6110,2020-03-12,185.79,Pending,Standard
7902,2121,2023-09-29,130.86,Shipped,Overnight
7903,4497,2021-05-13,38.65,Delivered,Standard
7904,3151,2020-05-26,455.13,Cancelled,Overnight
7905,5307,2023-09-23,131.78,Pending,Standard
7906,1834,2023-01-13,449.09,Shipped,Standard
7907,7724,2022-06-09,478.74,Delivered,Standard
7908,5879,2022-03-17,296.79,Delivered,Overnight
7909,5010,2022-04-25,198.69,Cancelled,Standard
7910,3863,2023-03-12,387.58,Cancelled,Overnight
7911,129,2022-06-09,32.18,Pending,Standard
7912,1346,2023-08-27,465.86,Shipped,Express
7913,7370,2023-10-24,215.8,Delivered,Standard
7914,7133,2022-03-23,168.13,Pending,Express
7915,4643,2022-08-28,80.93,Pending,Standard
7916,3224,2020-03-07,478.48,Delivered,Standard
7917,3477,2022-04-17,409.29,Shipped,Standard
7918,5098,2022-07-15,367.49,Pending,Standard
7919,9628,2020-12-06,466.86,Cancelled,Standard
7920,8448,2020-04-11,480.72,Delivered,Overnight
7921,5723,2023-08-30,148.85,Delivered,Overnight
7922,9946,2022-08-09,397.53,Delivered,Overnight
7923,4747,2023-02-07,388.15,Shipped,Express
7924,3412,2022-06-25,287.51,Shipped,Standard
7925,76,2023-12-26,92.2,Pending,Standard
7926,3612,2020-12-07,471.37,Pending,Standard
7927,8002,2022-04-07,171.38,Delivered,Express
7928,8697,2023-04-17,297.86,Pending,Express
7929,3393,2021-11-09,29.3,Delivered,Express
7930,5112,2020-05-13,225.99,Cancelled,Express
7931,6120,2022-11-19,316.11,Pending,Overnight
7932,2395,2022-05-24,202.86,Shipped,Express
7933,1417,2022-09-22,249.01,Shipped,Express
7934,7844,2021-01-19,112.17,Delivered,Express
7935,8432,2021-08-20,188.11,Cancelled,Express
7936,6054,2020-01-09,367.21,Pending,Overnight
7937,1778,2020-05-15,485.46,Pending,Standard
7938,6315,2023-08-06,245.02,Cancelled,Express
7939,5765,2022-09-02,349.3,Cancelled,Overnight
7940,4159,2022-09-05,488.57,Pending,Overnight
7941,4147,2020-02-12,391.9,Delivered,Overnight
7942,2632,2023-02-02,24.86,Pending,Standard
7943,5441,2022-11-20,469.06,Cancelled,Express
7944,3390,2022-02-25,435.95,Shipped,Standard
7945,9407,2023-05-27,150.13,Pending,Overnight
7946,670,2020-04-22,107.14,Cancelled,Standard
7947,3562,2022-01-01,451.63,Shipped,Overnight
7948,6234,2023-07-07,350.57,Pending,Overnight
7949,5542,2020-01-12,133.76,Delivered,Express
7950,7659,2023-09-25,362.66,Delivered,Overnight
7951,8808,2022-05-21,308.11,Pending,Standard
7952,4659,2020-09-02,168.42,Pending,Standard
7953,7422,2023-06-27,287.25,Shipped,Overnight
7954,9323,2021-05-23,273.09,Delivered,Express
7955,7462,2023-08-20,264.69,Cancelled,Standard
7956,5631,2023-10-16,268.34,Pending,Express
7957,5356,2020-02-13,20.19,Delivered,Express
7958,9714,2023-09-04,148.94,Delivered,Express
7959,8013,2021-08-29,226.82,Pending,Express
7960,4452,2023-08-10,81.08,Pending,Overnight
7961,2665,2021-05-23,379.6,Cancelled,Overnight
7962,4863,2023-09-11,426.51,Pending,Overnight
7963,8496,2023-06-30,412.53,Cancelled,Express
7964,1516,2020-11-03,240.63,Pending,Standard
7965,584,2023-09-08,351.54,Shipped,Standard
7966,8559,2022-05-16,56.91,Pending,Overnight
7967,8651,2022-06-30,115.71,Shipped,Standard
7968,120,2020-02-05,42.53,Pending,Overnight
7969,3285,2021-12-11,483.41,Delivered,Express
7970,7909,2023-08-07,295.67,Pending,Overnight
7971,3255,2022-07-29,104.12,Shipped,Standard
7972,4460,2022-08-18,359.62,Pending,Overnight
7973,5566,2020-08-23,254.78,Pending,Overnight
7974,1969,2023-11-09,228.44,Delivered,Standard
7975,2532,2020-12-26,458.46,Delivered,Overnight
7976,9044,2023-07-03,359.94,Shipped,Overnight
7977,6390,2022-05-17,351.52,Pending,Standard
7978,1930,2023-10-14,66.71,Pending,Overnight
7979,1944,2020-01-25,64.17,Delivered,Express
7980,8956,2022-03-25,338.93,Shipped,Overnight
7981,3297,2022-08-09,95.12,Pending,Standard
7982,5277,2022-09-10,237.56,Shipped,Express
7983,5726,2022-10-21,293.51,Shipped,Express
7984,902,2020-12-23,206.28,Shipped,Standard
7985,9711,2020-04-27,60.87,Delivered,Standard
7986,5966,2021-04-23,376.81,Cancelled,Overnight
7987,3257,2021-11-07,444.82,Delivered,Express
7988,5507,2021-04-03,97.61,Pending,Express
7989,8934,2020-04-22,429.97,Shipped,Express
7990,3554,2023-05-03,398.57,Shipped,Standard
7991,7433,2022-11-09,290.65,Shipped,Overnight
7992,1694,2023-08-02,306.13,Pending,Standard
7993,6496,2021-04-02,332.75,Pending,Express
7994,2130,2021-10-01,271.89,Shipped,Overnight
7995,4012,2023-01-13,425.28,Shipped,Overnight
7996,3253,2021-07-29,247.57,Shipped,Standard
7997,1366,2023-07-21,282.59,Pending,Express
7998,8388,2022-03-10,37.65,Shipped,Express
7999,6204,2021-02-06,106.43,Shipped,Express
8000,151,2020-09-09,453.81,Delivered,Overnight
8001,5181,2022-08-15,78.35,Shipped,Express
8002,4524,2021-10-23,453.94,Delivered,Standard
8003,7095,2023-10-20,325.24,Shipped,Overnight
8004,331,2021-10-30,461.66,Delivered,Standard
8005,3325,2021-12-28,410.87,Delivered,Overnight
8006,9082,2023-07-07,435.34,Pending,Standard
8007,955,2023-12-28,271.7,Shipped,Express
8008,7401,2021-09-03,416.14,Shipped,Overnight
8009,4450,2023-02-19,241.05,Shipped,Standard
8010,6361,2022-09-05,41.2,Delivered,Overnight
8011,2045,2021-11-09,332.65,Pending,Overnight
8012,5646,2021-07-22,369.66,Cancelled,Express
8013,6555,2021-06-26,68.74,Delivered,Overnight
8014,3600,2021-06-02,411.64,Cancelled,Standard
8015,6875,2020-01-12,56.08,Delivered,Overnight
8016,7042,2020-01-10,231.97,Delivered,Standard
8017,5011,2020-06-05,254.2,Shipped,Express
8018,3991,2022-10-08,37.64,Delivered,Overnight
8019,7849,2021-12-25,51.59,Delivered,Standard
8020,5646,2020-05-20,236.31,Pending,Overnight
8021,1576,2021-09-30,169.4,Shipped,Overnight
8022,5020,2020-05-16,411.64,Pending,Express
8023,6724,2021-11-21,218.65,Cancelled,Overnight
8024,5755,2023-11-24,70.65,Shipped,Overnight
8025,2214,2021-03-18,95.78,Pending,Express
8026,1227,2023-07-14,343.27,Shipped,Overnight
8027,9856,2021-11-06,476.03,Shipped,Express
8028,8556,2020-10-03,437.41,Cancelled,Overnight
8029,1948,2023-10-11,82.16,Delivered,Standard
8030,5545,2022-07-21,27.86,Cancelled,Standard
8031,4754,2023-01-21,32.69,Pending,Standard
8032,3633,2021-10-02,286.33,Shipped,Express
8033,5589,2023-03-05,253.23,Delivered,Express
8034,6659,2020-04-20,26.43,Pending,Express
8035,9467,2022-12-03,47.42,Cancelled,Express
8036,9638,2022-06-09,499.88,Shipped,Express
8037,4828,2020-07-29,483.17,Cancelled,Express
8038,6139,2020-12-08,80.83,Shipped,Overnight
8039,5980,2023-10-14,98.77,Shipped,Standard
8040,9202,2020-12-26,452.08,Delivered,Express
8041,5387,2023-09-16,263.57,Cancelled,Overnight
8042,5288,2021-02-14,479.83,Pending,Overnight
8043,9921,2022-01-28,269.76,Shipped,Express
8044,8888,2021-05-22,297.07,Shipped,Standard
8045,4618,2020-08-19,125.67,Pending,Express
8046,2385,2022-03-14,440.52,Pending,Standard
8047,9575,2023-04-08,416.0,Pending,Standard
8048,6797,2023-11-28,181.96,Pending,Express
8049,3606,2020-08-21,313.94,Cancelled,Standard
8050,7034,2021-06-03,183.89,Shipped,Standard
8051,9921,2020-10-28,242.7,Delivered,Standard
8052,6748,2020-04-09,429.7,Pending,Express
8053,8845,2020-09-09,219.4,Delivered,Standard
8054,7937,2020-11-03,423.47,Delivered,Standard
8055,759,2022-03-04,480.86,Delivered,Overnight
8056,1280,2022-03-13,219.85,Cancelled,Express
8057,442,2021-01-21,441.22,Pending,Standard
8058,6229,2023-02-20,165.91,Delivered,Express
8059,7717,2020-05-11,21.37,Delivered,Express
8060,4194,2023-06-13,60.56,Shipped,Overnight
8061,3971,2020-08-08,373.81,Pending,Overnight
8062,1527,2020-03-02,68.09,Cancelled,Standard
8063,191,2022-04-11,470.8,Pending,Standard
8064,1874,2022-01-01,435.96,Pending,Standard
8065,7959,2021-02-06,267.13,Pending,Express
8066,7369,2020-06-19,299.12,Pending,Overnight
8067,7490,2020-01-14,353.29,Shipped,Overnight
8068,7869,2020-09-26,371.12,Delivered,Standard
8069,8450,2022-12-13,255.78,Shipped,Overnight
8070,8347,2023-12-07,170.43,Cancelled,Express
8071,5607,2023-02-28,456.92,Delivered,Standard
8072,3903,2021-12-13,42.35,Pending,Overnight
8073,6661,2022-05-21,190.92,Shipped,Standard
8074,8086,2021-09-20,339.92,Pending,Express
8075,2413,2020-10-27,447.71,Pending,Express
8076,24,2021-12-04,55.63,Cancelled,Standard
8077,6625,2021-03-02,336.3,Delivered,Standard
8078,7959,2020-04-25,253.8,Cancelled,Overnight
8079,1742,2020-08-23,349.51,Cancelled,Express
8080,3161,2020-01-13,172.26,Delivered,Express
8081,3372,2023-05-26,361.14,Cancelled,Standard
8082,9253,2023-09-14,106.53,Delivered,Overnight
8083,3352,2020-03-08,392.19,Cancelled,Standard
8084,461,2022-01-12,379.69,Shipped,Standard
8085,2118,2022-04-16,474.46,Delivered,Standard
8086,6357,2021-01-25,103.15,Pending,Express
8087,1607,2023-01-20,366.56,Cancelled,Standard
8088,72,2020-04-13,174.87,Cancelled,Standard
8089,6352,2023-12-20,155.29,Delivered,Overnight
8090,707,2021-09-05,212.77,Cancelled,Standard
8091,1929,2022-02-11,156.9,Cancelled,Overnight
8092,2799,2020-10-30,139.13,Delivered,Standard
8093,9370,2021-01-13,388.82,Delivered,Express
8094,8346,2023-10-03,355.76,Cancelled,Standard
8095,30,2023-04-13,72.49,Delivered,Express
8096,5072,2023-11-16,288.89,Cancelled,Standard
8097,3312,2023-11-29,178.88,Cancelled,Express
8098,6788,2020-03-28,486.1,Cancelled,Express
8099,1875,2021-09-21,224.02,Pending,Standard
8100,8429,2021-09-16,39.48,Delivered,Overnight
8101,8810,2023-06-26,179.22,Pending,Express
8102,1572,2020-12-31,170.1,Shipped,Express
8103,7214,2023-01-17,22.7,Shipped,Standard
8104,2438,2022-05-26,254.14,Cancelled,Overnight
8105,7532,2022-01-01,454.78,Pending,Express
8106,582,2022-09-25,405.11,Cancelled,Standard
8107,2255,2021-03-31,348.63,Cancelled,Express
8108,5853,2021-02-18,184.9,Cancelled,Standard
8109,601,2021-03-30,131.34,Cancelled,Standard
8110,9171,2021-05-25,184.46,Cancelled,Overnight
8111,8707,2023-04-13,79.07,Shipped,Standard
8112,810,2022-07-23,67.75,Delivered,Overnight
8113,2486,2020-07-27,295.78,Delivered,Standard
8114,7399,2023-08-29,410.72,Delivered,Standard
8115,1447,2021-01-05,67.71,Shipped,Express
8116,469,2023-08-29,180.89,Pending,Overnight
8117,630,2022-03-13,78.92,Shipped,Express
8118,3383,2020-03-26,169.03,Shipped,Overnight
8119,6539,2021-10-08,418.53,Pending,Overnight
8120,114,2022-03-31,36.73,Cancelled,Express
8121,1226,2023-07-13,330.66,Cancelled,Overnight
8122,5484,2023-05-28,48.72,Cancelled,Overnight
8123,1617,2020-10-21,224.74,Pending,Express
8124,3318,2021-05-20,247.55,Shipped,Overnight
8125,7352,2023-04-01,212.72,Shipped,Express
8126,7581,2023-02-24,325.95,Pending,Standard
8127,6417,2022-04-06,487.36,Cancelled,Express
8128,4641,2020-04-26,148.3,Pending,Overnight
8129,5734,2023-11-30,312.69,Shipped,Standard
8130,5619,2021-10-10,190.39,Delivered,Standard
8131,4814,2020-12-21,499.76,Delivered,Standard
8132,2538,2022-02-14,476.48,Delivered,Express
8133,3175,2022-10-19,64.83,Cancelled,Express
8134,7975,2023-05-30,487.33,Cancelled,Standard
8135,2223,2023-10-31,374.37,Cancelled,Overnight
8136,8022,2023-08-30,496.33,Cancelled,Overnight
8137,52,2023-03-19,390.06,Pending,Standard
8138,2345,2020-08-23,81.89,Delivered,Overnight
8139,5065,2023-04-06,380.22,Delivered,Overnight
8140,6487,2023-12-06,368.78,Cancelled,Express
8141,5831,2022-07-30,100.03,Cancelled,Overnight
8142,4696,2020-03-09,381.52,Pending,Express
8143,4267,2020-09-23,343.89,Pending,Standard
8144,1659,2023-03-19,497.33,Pending,Overnight
8145,7369,2022-03-25,316.99,Delivered,Overnight
8146,5184,2021-01-16,219.01,Delivered,Express
8147,9079,2021-01-08,477.88,Delivered,Express
8148,5622,2021-11-15,321.36,Delivered,Standard
8149,4011,2021-05-20,187.34,Pending,Standard
8150,636,2020-08-24,30.1,Cancelled,Overnight
8151,6422,2020-11-20,383.19,Delivered,Express
8152,175,2023-06-27,77.37,Pending,Express
8153,9249,2021-08-12,463.36,Cancelled,Overnight
8154,9941,2022-02-28,481.47,Shipped,Express
8155,8760,2022-01-23,133.48,Cancelled,Express
8156,6157,2023-12-16,74.15,Shipped,Express
8157,9976,2023-05-24,305.75,Shipped,Express
8158,7708,2022-01-01,122.59,Delivered,Overnight
8159,7010,2020-01-21,280.08,Pending,Standard
8160,2144,2020-10-31,218.82,Cancelled,Standard
8161,7000,2023-10-08,400.17,Shipped,Overnight
8162,1475,2021-08-26,499.93,Pending,Standard
8163,5245,2022-03-17,239.27,Cancelled,Express
8164,7249,2022-10-06,348.81,Delivered,Overnight
8165,4103,2021-03-20,184.07,Cancelled,Standard
8166,330,2020-09-22,434.0,Delivered,Express
8167,2674,2022-09-23,37.74,Cancelled,Standard
8168,4623,2023-04-06,256.89,Cancelled,Overnight
8169,5233,2022-12-17,104.85,Shipped,Standard
8170,6584,2021-08-23,104.88,Shipped,Standard
8171,890,2021-09-24,275.84,Shipped,Standard
8172,8022,2022-01-26,167.74,Delivered,Overnight
8173,8954,2020-11-19,240.32,Cancelled,Express
8174,9216,2023-07-13,166.72,Cancelled,Overnight
8175,1681,2022-12-21,238.43,Delivered,Standard
8176,5952,2020-03-29,157.24,Cancelled,Overnight
8177,9254,2021-02-19,405.7,Shipped,Standard
8178,6867,2021-11-12,287.76,Delivered,Express
8179,9096,2023-01-04,97.49,Delivered,Express
8180,134,2021-02-08,24.06,Cancelled,Standard
8181,6065,2020-12-30,28.4,Shipped,Overnight
8182,1126,2021-01-19,222.41,Cancelled,Standard
8183,2040,2020-01-09,170.78,Cancelled,Overnight
8184,4189,2021-05-29,145.81,Delivered,Overnight
8185,2850,2023-10-24,319.0,Delivered,Standard
8186,3367,2020-11-04,410.34,Pending,Express
8187,2912,2020-06-18,50.42,Cancelled,Express
8188,2592,2020-05-26,72.79,Pending,Overnight
8189,4284,2020-03-20,197.0,Cancelled,Standard
8190,4262,2022-03-14,231.91,Pending,Standard
8191,7135,2021-03-27,209.71,Cancelled,Standard
8192,245,2022-09-04,326.55,Delivered,Express
8193,5129,2022-03-17,61.86,Delivered,Express
8194,9372,2022-01-26,257.47,Pending,Overnight
8195,4926,2023-12-06,409.64,Pending,Express
8196,6832,2020-10-21,465.66,Pending,Express
8197,1779,2023-02-27,288.98,Shipped,Standard
8198,6311,2023-04-03,86.44,Pending,Standard
8199,8629,2021-09-04,369.19,Pending,Express
8200,6335,2022-06-01,402.24,Pending,Overnight
8201,5907,2021-03-25,114.22,Shipped,Standard
8202,8986,2020-03-09,345.2,Shipped,Overnight
8203,9473,2021-07-09,466.65,Cancelled,Express
8204,9931,2022-06-27,365.04,Delivered,Express
8205,8642,2021-05-14,219.47,Pending,Standard
8206,7669,2023-03-04,232.53,Pending,Standard
8207,1955,2022-04-09,58.19,Delivered,Standard
8208,8807,2021-05-16,272.54,Cancelled,Standard
8209,7394,2022-08-31,405.29,Cancelled,Express
8210,8931,2023-09-30,489.68,Pending,Express
8211,1632,2021-12-30,211.67,Delivered,Standard
8212,5037,2022-06-19,228.98,Pending,Overnight
8213,3666,2021-10-21,46.29,Pending,Standard
8214,8261,2022-01-30,392.06,Pending,Standard
8215,6875,2020-02-23,364.0,Delivered,Standard
8216,870,2020-11-27,213.4,Delivered,Overnight
8217,9586,2022-08-16,360.45,Cancelled,Standard
8218,3192,2023-12-14,319.05,Delivered,Express
8219,3120,2021-10-17,389.12,Delivered,Overnight
8220,2116,2020-11-08,170.79,Delivered,Express
8221,7253,2023-03-07,332.39,Shipped,Overnight
8222,377,2020-12-20,320.3,Cancelled,Overnight
8223,1942,2020-08-12,63.44,Delivered,Standard
8224,205,2021-09-05,154.86,Pending,Express
8225,8937,2020-04-08,432.9,Shipped,Overnight
8226,7055,2020-11-02,94.94,Shipped,Express
8227,5949,2022-03-05,202.19,Cancelled,Overnight
8228,7247,2021-01-25,128.11,Shipped,Standard
8229,9742,2023-01-19,87.29,Shipped,Overnight
8230,4421,2021-01-08,85.48,Cancelled,Express
8231,2426,2020-07-22,187.02,Delivered,Express
8232,3974,2021-08-31,405.67,Cancelled,Express
8233,671,2021-09-24,483.83,Pending,Express
8234,3418,2023-02-14,294.48,Delivered,Overnight
8235,3066,2020-03-06,324.91,Delivered,Overnight
8236,1728,2020-05-10,393.8,Shipped,Overnight
8237,5977,2022-02-17,337.66,Delivered,Overnight
8238,4027,2022-06-19,427.19,Shipped,Standard
8239,7863,2022-04-07,444.34,Delivered,Overnight
